1.29	2.88	2154.20	977.63	1095.25	1.97	12.00	837.11	1.86	132.20	0.15	-0.38	2154.20	1095.25	3131.83	14.88	2.68	-417.34	0.13	0.78	0.73	1.00	0.93	530.47	0.01	0.01	0.01	2.95	0.66	0.01	0.00	0.00	0.00	0.00	0.00	0.00
0.07	0.31	7933.59	753.06	4391.03	0.08	10.00	4.19	0.82	176.45	0.17	-0.91	7933.59	4391.03	8686.65	-1092.38	7.91	-4001.61	-0.37	0.10	-27.93	0.00	3.72	69.73	-2.07	-0.12	-0.28	1.54	0.03	-0.65	2.00	0.00	0.00	0.00	0.00	2.00
0.66	1.37	679.99	13.96	137.23	0.00	14.00	-1368.10	4.06	453.84	0.51	-1.68	679.99	137.23	693.95	154.05	51.71	-230.69	-0.22	0.76	27.67	0.00	0.41	6.41	0.34	0.30	0.28	0.00	0.00	0.84	0.00	0.00	0.00	0.00	0.00	0.00
2.19	5.78	10351.62	1189.92	2348.30	2.47	7.00	149.15	3.91	324.29	0.76	0.62	10351.62	2348.30	11541.54	1231.51	242.29	1448.73	-0.43	-0.06	13.40	0.00	0.57	158.33	0.05	0.13	0.13	7.23	1.72	0.07	0.00	1.00	0.00	0.00	0.00	0.00
2.14	9.44	5933.23	9621.98	6281.98	-28.24	7.00	52.08	1.39	49.56	0.22	0.00	5933.23	6281.98	15555.21	571.39	116.90	0.00	-0.37	0.03	6.31	0.00	0.00	0.00	0.04	0.06	0.06	3.49	0.63	0.06	1.00	0.00	0.00	0.00	0.00	0.00
0.63	1.43	20281162.15	1768071.76	16447237.22	2.13	11.00	83.39	0.34	84.73	0.09	0.00	20281162.15	16447237.22	22049233.91	1667324.04	0.00	0.00	-4.12	0.35	29.76	0.00	0.00	0.00	0.13	0.08	0.30	1.29	0.37	0.15	0.00	0.00	0.00	0.00	0.00	0.00
1.70	3.30	64016.21	37904.47	62848.01	75.29	6.00	99.05	0.27	80.51	0.18	0.05	64016.21	62848.01	101920.68	8454.82	1500.86	2968.36	0.66	0.48	46.02	0.00	0.73	8963.90	0.08	0.10	0.24	6.56	0.86	0.10	20.00	0.00	1.00	0.00	9.00	26.00
2.51	7.46	1686.00	97.00	886.00	4.17	13.00	-248.76	1.01	129.12	0.45	-0.28	1686.00	886.00	1783.00	330.00	60.00	-244.00	0.83	-0.43	36.79	36.79	1.21	2.00	0.08	0.22	0.37	6.15	1.87	0.10	0.00	0.00	0.00	0.00	0.00	0.00
1.35	3.19	1152.58	43.37	867.53	2.65	11.00	31086.98	0.38	96.62	0.26	0.10	1152.58	867.53	1195.95	51.43	0.00	86.58	-1.10	-0.06	15.66	0.00	1.25	1.04	0.03	0.04	0.16	2.41	0.63	0.03	0.00	0.00	1.00	0.00	1.00	0.00
0.97	2.62	13476.14	461.75	6763.71	0.73	8.00	-8257.60	1.06	192.31	0.31	0.68	13476.14	6763.71	13937.89	3604.49	-42.03	4568.70	3.00	2.16	50.47	0.00	0.98	10.63	0.28	0.26	0.50	10.40	0.35	0.37	0.00	0.00	0.00	0.00	0.00	1.00
0.81	200745000.00	2474.27	2401.98	1380.72	0.80	11.00	33.55	2.53	179.20	0.77	-0.92	2474.27	1380.72	4876.25	416.43	138.81	-1277.07	3.16	0.89	11.91	16.70	0.97	0.00	0.21	0.11	0.12	87658000.00	0.18	0.38	0.00	0.00	0.00	0.00	4.00	5.00
0.95	1.80	1964.62	44.14	1876.24	12.11	11.00	35.54	0.07	77.48	0.18	0.17	1964.62	1876.24	2008.76	28.88	5.20	311.10	0.32	0.27	21.79	0.00	1.11	17.30	0.02	0.02	0.22	2.09	0.53	0.02	0.00	0.00	0.00	0.00	0.00	0.00
1.44	5.94	897.98	39.99	343.05	1.75	14.00	-1817.32	1.73	214.99	0.88	0.18	897.98	343.05	937.97	13.51	4.84	63.27	-0.63	-0.11	2.27	3.08	1.03	0.96	0.01	0.02	0.02	6.06	1.04	0.01	0.00	0.00	0.00	0.00	0.00	8.00
0.95	2.24	6453.00	243.00	2368.00	1.12	9.00	42.28	1.83	207.90	0.28	0.03	6453.00	2368.00	6696.00	586.00	68.00	79.00	1.17	0.26	13.54	11.62	0.97	99.00	0.10	0.10	0.14	3.00	0.68	0.12	3.00	0.00	0.00	0.00	6.00	18.00
1.26	2.90	1132.67	717.56	249.81	0.65	12.00	-1787.66	6.41	453.41	2.53	2.04	1132.67	249.81	1850.23	587.50	0.37	509.51	-12.62	1.28	36.71	0.00	0.80	138.64	0.41	0.32	0.37	57729000.00	0.31	0.67	0.00	0.00	0.00	0.00	0.00	0.00
0.10	0.24	1566.34	375.31	617.30	0.16	12.00	-259.49	2.15	249.06	0.79	0.00	1566.34	617.30	1941.65	-1350.42	0.00	0.00	1.72	-0.20	-101.97	0.00	0.00	0.00	-8.67	-0.70	-1.02	5.39	0.08	-0.90	0.00	1.00	0.00	0.00	1.00	1.00
1.11	8.68	596.61	1036.36	598.62	-71.04	13.00	-1886.43	1.73	93.44	0.26	-0.08	596.61	598.62	1632.97	-95.24	-2.39	-49.44	-1.61	2.17	-9.21	0.00	1.14	1.63	-0.14	-0.06	-0.09	3.83	0.09	-0.13	3.00	0.00	0.00	0.00	2.00	0.00
0.66	5.02	5145.53	3831.16	3818.24	2.42	12.00	121.59	1.35	109.98	0.18	-0.25	5145.53	3818.24	8976.69	-748.67	3.91	-959.38	-61.23	0.25	-14.51	0.00	0.97	108.67	-0.22	-0.08	-0.15	3.39	0.36	-0.18	1.00	0.00	0.00	0.00	0.00	0.00
0.91	2.37	6775.88	1656.31	6849.03	-67.47	9.00	11844.62	0.23	59.79	0.04	0.06	6775.88	6849.03	8432.19	545.63	185.65	425.75	0.32	0.94	34.46	0.00	0.91	456.81	0.09	0.09	0.34	1.84	0.59	0.14	0.00	0.00	0.00	0.00	2.00	0.00
0.72	1.34	10134241.16	7219792.67	6147325.56	0.55	7.00	25.27	1.86	133.97	0.14	-0.71	10134241.16	6147325.56	17354033.83	-1852673.02	-52041.42	-4353975.10	-0.38	-0.28	-16.17	-9.43	0.72	-372307.32	-0.25	-0.11	-0.17	1.15	0.13	-0.20	0.00	0.00	1.00	0.00	0.00	0.00
2.09	3.31	628.93	3.03	128.34	2.39	14.00	26342.73	3.92	449.82	0.10	-0.18	628.93	128.34	631.96	3.51	0.00	-23.33	24.07	2.14	0.70	0.14	0.15	3.37	0.00	0.01	0.01	23.13	1.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00	0.00	0.00	14.00	0.00	0.00	12123.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.81	1.55	6348.45	64.03	1341.39	0.38	11.00	-82.84	3.78	460.16	2.03	0.39	6348.45	1341.39	6412.48	2089.54	311.56	527.63	0.46	0.49	41.21	0.00	0.79	6.16	0.41	0.37	0.41	10.75	0.29	0.84	0.00	0.00	0.00	0.00	0.00	3.00
0.48	7.32	2108.95	110.99	1953.42	4.43	11.00	78.80	0.14	102.17	0.58	0.54	2108.95	1953.42	2219.94	112.65	12.95	1054.32	1.18	1.86	42.09	0.00	1.87	102.57	0.11	0.06	0.42	6.08	0.31	0.13	0.00	0.00	0.00	0.00	0.00	0.00
0.94	1.70	2777.84	53.73	1119.36	0.91	11.00	9312.49	1.53	214.03	0.32	-0.05	2777.84	1119.36	2831.57	-182.42	5.47	-51.38	-20.72	0.07	-10.65	-10.34	1.07	4.13	-0.07	-0.06	-0.11	3.96	0.53	-0.06	0.00	0.00	0.00	0.00	0.00	0.00
0.82	1.58	188476698.90	221515207.90	82597836.99	0.70	7.00	14.34	2.59	215.75	0.42	0.90	188476698.90	82597836.99	409991906.90	74911911.25	735963.44	74561798.98	1.39	-0.13	25.33	19.66	0.00	0.00	0.49	0.18	0.25	7.21	0.18	0.68	6.00	0.00	0.00	1.00	4.00	0.00
4.76	5.89	393.74	5470.63	495.97	-6.02	12.00	-2104.94	10.82	79.39	0.10	2.94	393.74	495.97	5864.37	1215.87	214.99	1458.02	26.58	0.84	22.65	0.00	0.91	14.68	0.65	0.24	0.23	61509000.00	0.10	2.13	0.00	0.00	0.00	0.00	0.00	1.00
2.76	5.96	586.83	1.33	230.48	3.64	11.00	3450.05	1.55	208.63	0.02	-0.23	586.83	230.48	588.16	212.94	0.00	-53.30	3.66	1.11	59.54	0.00	1.11	1.26	0.13	0.36	0.60	12.24	2.21	0.15	0.00	0.00	0.00	0.00	0.00	0.00
3.60	10.86	650.76	282.96	365.98	7.22	10.00	5583.53	1.55	101.45	0.07	0.00	650.76	365.98	933.72	171.02	28.93	0.00	-3.94	0.97	30.12	0.00	0.00	0.00	0.07	0.21	0.30	7.35	2.20	0.09	2.00	0.00	0.00	0.00	0.00	1.00
0.61	1.97	8282.00	2345.00	5323.00	0.29	11.00	187.59	0.97	152.15	0.69	0.75	8282.00	5323.00	10627.00	-188.00	189.00	3969.00	-0.18	0.61	-3.59	3.32	1.26	75.00	-0.04	0.00	-0.04	4.73	0.08	0.00	41.00	0.00	0.00	0.00	6.00	0.00
1.98	392.92	496.54	1814.02	298.30	2.04	13.00	2584.93	6.75	132.86	0.16	-0.05	496.54	298.30	2310.56	11.14	1.96	-14.96	7.62	0.11	0.55	0.65	1.11	33.91	0.01	0.01	0.01	4.04	0.18	0.01	0.00	0.00	0.00	0.00	0.00	1.00
0.69	1.70	84130.03	6130.35	41702.74	1.03	6.00	82.47	0.88	146.41	0.45	-0.13	84130.03	41702.74	90260.38	7792.38	1376.33	-5301.31	0.05	0.29	18.45	0.00	0.81	300.40	0.13	0.10	0.18	1.90	0.49	0.19	9.00	0.00	0.00	0.00	4.00	2.00
1.09	2.66	8319.88	12324.30	10088.45	-3.46	7.00	13.58	0.31	50.30	0.02	-0.10	8319.88	10088.45	20644.18	192.60	231.92	-978.06	0.08	0.09	3.90	7.06	0.99	275.33	0.02	0.02	0.04	1.89	0.30	0.05	0.00	0.00	0.00	0.00	3.00	11.00
0.08	2.18	655.31	183.37	102.71	0.00	13.00	-131.08	7.17	637.65	0.02	-7.90	655.31	102.71	838.68	-264.03	0.00	-811.33	-27403000.00	83868000.00	-35.87	0.00	0.57	186.62	-5.04	-0.31	-0.36	2.37	0.00	-0.81	0.00	0.00	0.00	0.00	1.00	1.00
3.21	7.52	2611.13	883.40	1356.05	0.00	10.00	838958000.00	2.12	192.55	0.13	-0.07	2611.13	1356.05	4234.54	827.29	0.00	-94.86	1.25	0.73	28.74	0.00	0.00	0.00	0.10	0.23	0.29	0.00	0.00	97328000.00	2.00	0.00	0.00	0.00	3.00	1.00
1.01	1.90	3409.20	304.96	2335.23	0.00	11.00	344536000.00	0.61	118.03	0.02	-0.46	3409.20	2335.23	3763.23	95.54	0.00	-1072.62	0.63	0.10	6.69	0.00	0.00	0.00	0.03	0.03	0.07	0.00	0.00	12750000.00	3.00	0.00	0.00	0.00	4.00	0.00
0.46	1.16	28431.17	3408.86	5129.18	0.25	6.00	-1542.74	4.47	432.39	1.44	-0.42	28431.17	5129.18	31840.03	1827.39	134.36	-2157.18	-0.87	0.04	7.02	7.54	1.11	198.99	0.14	0.06	0.07	0.92	0.18	0.16	0.00	0.00	0.00	0.00	0.00	0.00
0.99	2536009000.00	25566.61	0.00	21503.20	0.00	8.00	2536009000.00	0.50	118.90	0.00	-0.14	25566.61	21503.20	34518.44	1402.73	0.00	-3075.92	0.94	0.35	12.13	0.00	0.00	0.00	0.06	0.04	0.12	0.00	0.00	149821000.00	0.00	0.00	2.00	0.00	0.00	10.00
0.53	1.02	25672.00	38009.00	29016.00	-2.77	8.00	10.41	0.97	57.63	0.07	-0.15	25672.00	29016.00	63681.00	573.00	142.00	-4415.00	-0.28	0.13	1.83	3.40	0.51	862.00	0.04	0.03	0.02	1.04	0.15	0.06	4.00	0.00	1.00	12.00	18.00	9.00
0.59	4.31	89666.09	38444.09	64436.11	1.63	8.00	739.72	0.85	85.10	0.33	-0.09	89666.09	64436.11	128110.18	8132.19	926.00	-5997.44	1.16	0.09	13.82	0.00	0.85	317.10	0.15	0.07	0.14	1.18	0.32	0.18	30.00	0.00	1.00	0.00	11.00	1.00
0.80	1.06	26638.23	1061.07	13516.05	0.99	7.00	327.62	1.05	174.15	0.21	0.24	26638.23	13516.05	27699.30	2742.00	284.01	3279.78	0.68	0.23	19.25	20.85	0.95	79.51	0.13	0.11	0.19	4.20	0.47	0.16	0.00	0.00	1.00	0.00	0.00	0.00
0.89	2.50	12094.00	260.00	8906.00	2.68	10.00	-10763.11	0.39	110.69	0.16	0.10	12094.00	8906.00	12354.00	346.00	127.00	867.00	2.35	0.28	10.03	10.03	1.07	66.00	0.03	0.04	0.10	3.82	0.69	0.04	4.00	0.00	1.00	0.00	4.00	0.00
0.42	119000000.00	2817.41	617.30	264.48	0.00	14.00	-127.14	11.07	1065.26	10.06	-1.64	2817.41	264.48	3434.71	-549.46	0.00	-433.41	17.94	0.63	-17.44	-17.44	1.10	190.70	-0.46	-0.16	-0.17	0.00	0.00	-0.32	0.00	0.00	0.00	0.00	0.00	4.00
2.39	3.90	18171.24	2210.65	9985.01	4.72	11.00	70.19	1.04	142.27	0.06	-0.28	18171.24	9985.01	20381.89	871.16	162.31	-2805.02	-0.05	-0.12	8.38	11.62	1.24	243.11	0.02	0.05	0.08	9.75	1.90	0.02	1.00	0.00	0.00	0.00	0.00	17.00
0.78	6.10	11116.31	7471.87	1464.77	0.57	8.00	164.47	5.48	277.59	1.74	-0.65	11116.31	1464.77	18588.18	782.27	29.48	-947.90	-1.00	-0.06	4.98	0.00	0.00	0.00	0.09	0.04	0.05	0.78	0.30	0.09	0.00	0.00	0.00	0.00	0.00	1.00
1.15	12.75	1327.25	1192.63	341.66	0.95	9.00	-1040.33	0.83	345.08	1.21	-0.52	1327.25	341.66	2519.88	21.87	-1.81	-178.95	-1.06	0.25	1.92	0.00	1.01	259.60	0.01	0.01	0.02	6.31	0.37	0.01	0.00	0.00	0.00	0.00	0.00	4.00
2.44	4.34	6066.00	86.00	1645.00	2.95	11.00	-411.56	2.74	336.72	0.67	-0.69	6066.00	1645.00	6152.00	176.00	8.00	-1127.00	-0.63	0.05	3.91	3.91	0.97	35.00	0.01	0.03	0.04	24.79	2.12	0.01	0.00	0.00	0.00	0.00	0.00	0.00
0.91	2.94	5901.14	446.78	4600.22	0.00	11.00	535155000.00	0.53	65.68	0.03	-0.02	5901.14	4600.22	7032.94	105.72	0.00	-93.18	-0.19	-0.14	4.35	0.00	0.00	0.00	0.02	0.02	0.04	0.00	0.00	10572000.00	0.00	0.00	0.00	2.00	2.00	0.00
1.18	4.17	22529.53	823.48	10489.63	1.24	7.00	-129.38	1.23	208.21	0.86	0.20	22529.53	10489.63	23353.01	4400.77	780.97	2138.83	0.47	0.39	34.21	0.00	1.05	73.34	0.17	0.22	0.34	21.70	0.64	0.24	13.00	1.00	0.00	0.00	9.00	2.00
1.14	4.08	2238.80	13.15	1444.92	1.87	11.00	428.29	0.56	139.39	0.10	0.17	2238.80	1444.92	2251.95	712.18	29.71	240.90	6.70	2.93	88.25	0.00	0.73	1.88	0.28	0.33	0.88	6.59	0.66	0.41	0.00	0.00	0.00	0.00	0.00	5.00
2.47	7.76	791.00	54.00	648.00	10.04	14.00	-177.73	0.30	122.07	0.35	-0.02	791.00	648.00	845.00	149.00	62.00	-15.00	0.17	-0.04	75.63	75.63	1.04	46.00	0.08	0.25	0.76	143600000.00	1.70	0.12	1.00	0.00	0.00	0.00	1.00	0.00
0.71	0.91	2869.69	5566.19	2917.96	-19.05	13.00	126.67	1.89	92.16	0.08	0.37	2869.69	2917.96	8435.88	155.46	18.59	1084.40	32.18	0.04	2.82	3.32	1.15	-2636.64	0.08	0.02	0.03	5.10	0.11	0.09	0.00	0.00	0.00	0.00	0.00	2.00
1.05	4.45	3740.95	455.90	3174.24	6.28	14.00	262.39	0.32	66.29	0.25	0.00	3740.95	3174.24	4196.85	8.45	1.81	0.00	-21.35	0.08	0.83	0.00	0.00	0.00	0.00	0.00	0.01	2.17	0.85	0.00	0.00	0.00	0.00	0.00	0.00	1.00
0.62	2.21	9497.55	253.67	7417.98	0.00	10.00	587541000.00	0.31	128.03	0.02	0.04	9497.55	7417.98	9751.22	1645.59	0.00	311.87	2.83	0.22	70.53	0.00	0.00	0.00	0.28	0.20	0.71	0.00	0.00	195857000.00	0.00	0.00	0.00	0.00	0.00	0.00
0.87	5.84	3271.95	409.41	2668.98	3.17	11.00	230.69	0.38	112.42	0.53	0.21	3271.95	2668.98	3681.36	10.56	0.00	568.48	-0.22	0.23	1.04	0.00	0.98	113.53	0.00	0.00	0.01	7.05	0.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.02	40.17	726.00	157.37	191.58	0.41	11.00	-1647.93	3.61	378.52	3.62	4.70	726.00	191.58	883.37	315.85	55.77	900.00	-10.16	0.96	45.66	0.00	1.02	6.24	0.43	0.42	0.46	260.84	0.25	1.06	0.00	0.00	0.00	0.00	0.00	0.00
2.34	11.01	1093.00	107.00	554.00	2.36	12.00	255500000.00	1.17	195.31	0.45	-0.17	1093.00	554.00	1200.00	368.00	128.00	-92.00	-5.91	1.39	89.98	56.97	0.82	0.00	0.14	0.41	0.57	115.82	1.06	0.24	0.00	1.00	0.00	0.00	1.00	0.00
0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.00
0.00	0.00	7779.23	4004.53	2073.17	0.14	8.00	0.00	3.36	315.56	1.22	-0.01	7779.23	2073.17	11783.76	-1169.48	0.00	-19.40	-0.14	-0.11	-11.98	0.00	1.49	21.84	-116948000.00	-0.10	-0.13	0.64	0.07	-0.43	0.00	0.00	0.00	0.00	3.00	1.00
0.07	0.25	1917.79	10.11	701.97	0.00	12.00	13387000.00	1.78	227.20	0.06	-0.80	1917.79	701.97	1951.65	-432.89	0.00	-559.31	-1.15	-0.29	-31.13	-18.03	4.67	0.00	-3.23	-0.22	-0.35	0.00	0.00	-43700000.00	0.00	0.00	0.00	0.00	0.00	9.00
0.07	0.25	1917.79	10.11	701.97	0.00	12.00	13387000.00	1.78	227.20	0.06	-0.80	2224.66	2496.59	2374.40	-831.41	0.00	87.29	-1.15	-0.29	-283.26	-28.84	1.01	0.00	-3.23	-0.22	-0.35	0.00	0.00	-43700000.00	0.00	0.00	0.00	0.00	0.00	0.00
0.92	1.22	2224.66	64.77	2496.59	0.00	12.00	204653000.00	-0.05	81.28	0.09	0.03	1035.03	587.39	1091.97	9.67	1.84	159.56	-0.18	-0.26	3.84	0.00	1.24	47.25	-0.41	-0.34	6.80	0.00	0.00	-81215000.00	5.00	0.00	0.00	0.00	1.00	9.00
0.34	74.73	1035.03	56.94	587.39	0.38	12.00	-934.21	0.86	176.21	0.39	0.27	2382.00	1238.00	7147.00	277.00	96.00	564.00	1151000.00	18195.47	6.77	4.69	1.22	9.00	0.03	0.01	0.02	17179000.00	0.16	0.03	0.00	0.00	0.00	0.00	0.00	0.00
1.52	13.62	2382.00	4765.00	1238.00	2.30	12.00	-601.50	4.77	85.30	0.56	0.46	789.00	299.00	867.00	78.00	19.00	257.00	-0.28	1.06	14.74	13.73	0.95	37.00	0.08	0.05	0.05	2.03	0.37	0.12	1.00	0.00	0.00	0.00	1.00	0.00
1.80	6.82	789.00	78.00	299.00	1.42	12.00	141900000.00	1.90	263.88	0.64	0.86	395.70	1699.71	1902.42	2.21	0.26	-5.51	0.15	0.20	1.09	0.00	2.11	0.00	0.05	0.11	0.14	69500000.00	0.80	0.07	0.00	0.00	0.00	0.00	0.00	1.00
0.00	0.00	395.70	1506.72	1699.71	-0.04	12.00	0.00	0.12	13.17	0.00	0.00	91699.82	33730.63	136639.73	8340.46	1532.10	8777.86	2.70	-0.04	9.42	0.00	0.93	4616.14	221000.00	0.00	0.01	0.33	0.03	0.02	3.00	0.00	4.00	0.00	7.00	0.00
0.00	0.00	91699.82	44939.91	33730.63	1.01	6.00	0.00	2.56	232.37	0.99	0.26	2549.68	922.07	5701.09	151.26	0.00	-425.03	1.42	0.23	3.24	4.02	1.11	0.00	834046000.00	0.07	0.08	4.38	0.43	0.14	0.00	0.00	0.00	0.00	0.00	15.00
0.83	2.98	2549.68	2950.97	922.07	0.00	10.00	212888000.00	5.09	185.13	0.72	-0.46	10066.25	63744.01	130664.50	618.75	0.00	2495.02	0.24	0.06	4.13	2.42	0.90	0.00	0.07	0.04	0.03	0.00	0.00	19986000.00	0.00	0.00	0.00	0.00	0.00	1.00
0.34	9.69	10066.25	67.33	63744.01	0.00	7.00	345434000.00	0.13	15.79	0.02	0.04	1077080.23	277710.49	1315594.83	215617.92	28641.03	86518.23	2.45	0.11	30.06	0.00	1.31	5303.23	0.18	0.01	0.04	0.00	0.00	80191000.00	0.00	0.00	0.00	0.00	0.00	152.00
0.00	0.00	1077080.23	238514.60	277710.49	0.03	4.00	0.00	2.96	374.26	1.93	0.31	11131.80	5684.76	12949.18	754.79	66.76	1889.85	0.44	1.08	11.24	0.00	1.21	34.85	21561792000.00	0.19	0.22	0.60	0.02	3.14	6.00	0.00	0.00	0.00	14.00	3.00
0.00	0.00	11131.80	1817.38	5684.76	0.62	10.00	0.00	1.08	180.53	1.36	0.33	7559.60	444.73	8448.36	109.66	-40.78	460.54	-6.31	0.16	1.41	0.00	1.25	490.44	75479000.00	0.06	0.11	3.90	0.26	0.08	3.00	0.00	0.00	0.00	9.00	4.00
0.68	3.85	7559.60	888.76	444.73	0.44	8.00	1403.46	13.07	1064.54	4.15	1.04	806.76	736.43	840.83	35.58	13.99	0.00	-3.10	-0.07	34.08	0.00	0.00	0.00	0.02	0.01	0.01	1.10	0.37	0.01	0.00	0.00	0.00	0.00	0.00	0.00
2.41	3.15	806.76	22.34	736.43	26.45	0.00	194032000.00	0.14	109.55	0.14	0.00	2795.55	1619.84	4158.49	132.46	59.93	-186.49	-6.85	1.92	7.21	0.00	1.00	591.38	0.02	0.06	0.34	186048000.00	2.21	0.03	0.00	0.00	0.00	0.00	0.00	0.00
0.91	1.23	2795.55	1362.94	1619.84	0.93	8.00	60.98	1.54	152.65	0.04	-0.12	2678.83	528.78	2498.75	1699.09	566.36	108.78	5.13	0.33	117.63	0.00	1.16	0.00	0.05	0.05	0.05	3.38	0.26	0.08	0.00	0.00	0.00	0.00	0.00	0.00
6.90	23.39	2678.83	173.65	528.78	5.16	8.00	801.37	4.34	506.61	1.26	0.21	15884.33	11845.83	17320.15	3728.60	1273.08	-3830.79	226545000.00	249875000.00	103.29	0.00	0.72	210.41	0.09	0.91	0.86	1108774000.00	4.44	0.14	4.00	1.00	0.00	0.00	9.00	0.00
1.92	3.88	15884.33	1435.82	11845.83	5.33	10.00	349.83	0.46	85.60	0.12	-0.32	1707.00	893.00	1717.00	35.00	12.00	-446.00	-34.24	3.69	6.82	3.25	1.11	6.00	0.12	0.29	0.68	3.74	1.24	0.20	1.00	0.00	1.00	0.00	1.00	0.00
6.74	11.75	1707.00	10.00	893.00	13.18	12.00	1046.09	0.92	151.74	0.27	-0.50	6585.13	5016.45	6858.55	382.00	46.27	-869.50	0.47	4.67	23.14	10.78	0.92	299.82	0.00	0.03	0.04	30.48	6.25	0.00	1.00	0.00	0.00	0.00	1.00	0.00
1.54	3.13	6585.13	273.42	5016.45	5.25	10.00	90.18	0.37	99.92	0.24	-0.17	6324.14	537.09	6542.80	204.11	7.25	1401.98	0.20	1.32	3.46	0.00	1.01	38.88	0.04	0.06	0.21	5.24	1.20	0.04	0.00	0.00	0.00	0.00	0.00	1.00
0.79	5.68	6324.14	218.66	537.09	0.46	8.00	148.94	11.18	1164.28	5.92	2.61	79222.01	52199.96	80895.31	5400.79	1140.63	3070.26	-0.83	-0.10	19.00	21.65	1.08	248.41	0.04	0.03	0.03	37.18	0.40	0.04	0.00	0.00	0.00	0.00	0.00	3.00
1.44	4.41	79222.01	1673.30	52199.96	3.50	4.00	88.42	0.54	88.78	0.26	0.06	2404.93	664.10	3970.47	20.15	3.55	0.00	0.11	0.19	0.61	0.00	0.00	0.00	0.05	0.08	0.19	2.87	1.17	0.06	1.00	0.00	0.00	0.00	0.00	1.00
1.27	4.17	2404.93	1565.54	664.10	1.21	11.00	-2477.99	4.98	275.39	1.20	0.00	2743.29	2364.63	3982.11	35.68	7.30	709.60	-0.14	-0.11	2.21	2.66	1.18	7.19	0.01	0.01	0.01	3.67	0.53	0.01	1.00	0.00	0.00	0.00	0.00	0.00
1.21	3.82	2743.29	1238.82	2364.63	5.30	13.00	-7086.62	0.68	106.38	0.42	0.30	2162.66	569.27	3348.92	573.57	106.01	292.53	-0.49	-0.06	29.57	0.00	0.75	502.69	0.01	0.01	0.02	8.82	0.50	0.01	0.00	0.00	0.00	0.00	0.00	8.00
0.92	2.06	2162.66	1186.26	569.27	0.21	10.00	85.90	4.88	379.90	1.67	0.51	407509.00	187428.00	459530.00	80605.00	14739.00	48867.00	1.08	0.82	35.16	32.28	1.20	7654.00	0.29	0.20	0.21	34143000.00	0.10	0.49	0.00	0.00	0.00	0.00	0.00	0.00
0.73	3.01	407509.00	52021.00	187428.00	0.92	2.00	-112.54	1.12	210.78	1.40	0.26	5894.57	3569.63	6293.54	346.22	49.07	-314.27	-0.03	0.16	14.16	0.00	1.02	420.54	0.27	0.21	0.34	17.34	0.44	0.38	8.00	0.00	0.00	0.00	0.00	2.00
0.51	3.16	5894.57	398.97	3569.63	0.55	11.00	-32.05	0.76	152.61	1.00	-0.09	714.70	589.99	1642.70	4.02	0.71	127.92	-0.30	0.29	3.21	1.43	1.35	0.00	0.11	0.06	0.13	2.88	0.20	0.15	7.00	0.00	0.00	0.00	3.00	0.00
1.63	3.05	714.70	2.75	589.99	7.38	13.00	303.87	0.22	118.63	0.43	0.22	626.74	1058.66	1002.64	109.78	-3.39	35.58	0.56	0.06	-98.98	9.28	0.79	16.66	0.00	0.00	0.00	62.24	0.56	0.00	0.00	1.00	0.00	0.00	1.00	0.00
1.78	3.68	626.74	375.90	1058.66	-0.62	13.00	7447.64	-0.05	59.18	0.07	0.03	927.15	296.93	927.72	122.79	0.00	0.00	-1.31	-0.22	5.90	0.00	0.00	0.00	0.10	0.11	-1.96	1349.53	0.27	0.11	0.00	0.00	0.00	0.00	0.00	5.00
2.08	4.81	927.15	0.57	296.93	0.00	13.00	192474000.00	2.12	272.91	1.09	0.00	3309.40	964.25	3698.93	171.57	30.57	-2097.30	0.00	0.47	10.66	0.00	1.25	-0.74	0.06	0.13	0.19	0.00	0.00	12279000.00	1.00	0.00	0.00	0.00	0.00	0.00
0.35	1.35	3309.40	389.53	964.25	0.26	11.00	273.10	2.84	341.15	0.20	-2.18	1738.88	833.53	1844.34	51.97	2.79	-773.92	272.23	1.23	5.28	0.00	1.03	35.38	0.15	0.05	0.06	31.22	0.17	0.21	0.00	0.00	0.00	0.00	0.00	0.00
0.75	8.17	1738.88	105.46	833.53	0.59	10.00	6850.74	1.21	142.49	0.02	-0.93	0.00	0.00	0.00	0.00	0.00	0.00	-0.38	0.46	0.00	0.00	0.00	0.00	0.04	0.03	0.05	0.97	0.29	0.04	2.00	0.00	0.00	0.00	1.00	0.00
0.00	0.00	0.00	0.00	0.00	0.00	14.00	0.00	0.00	0.00	0.00	0.00	17037.79	9652.37	18784.32	6633.63	1221.43	3764.81	0.00	0.00	70.09	0.00	0.91	14.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
